# COMMAND: Rscript --vanilla /metfark/config/splus/synop /lustre/storeA/project/nwp/fark/2018/04/19/meps_syno_002d.table /lustre/storeA/project/nwp/fark/
#
# TYPE:synop
#
# ATTRIBUTES:17
# _n:4
# title_string1:Mean Sea Level Pressure
# title_string2:Temperature 2m
# title_string3:Relative Humidity 2m
# title_string4:Wind Speed 10m
# axis_string1:MSLP (hPa)
# axis_string2:T2m (K)
# axis_string3:Rh2m (%)
# axis_string4:FF10m (m/s)
# file_string1:mslp
# file_string2:t2m
# file_string3:rh2m
# file_string4:ff10m
# Orientation:landscape
# Format:Jpeg
# Suffix:.jpg
# Version:1.0
#
# LEGENDS:1
# 1:MEPS 2.5km
#
# COLUMNS:15
# set:id
# cycle_epoch:round(time_ana,0.01)
# time_epoch:round(time_trg,0.01)
# obs_id:obs_sta
# lat_deg:round(lat,0.001)
# lon_deg:round(lon,0.001)
# altitude_meter:round(geopot/9.81,0.01)
# model_variable1:round(pres/100.0,0.01)
# model_variable2:round(t2m,0.01)
# model_variable3:round(rh*100,0.01)
# model_variable4:round(sqrt((wind_x*wind_x) + (wind_y*wind_y)),0.01)
# obs_variable1:round(obs_pres/100.0,0.01)
# obs_variable2:round(obs_t2m,0.01)
# obs_variable3:round(obs_rh,0.01)
# obs_variable4:round(obs_wspd,0.01)
#
# Data table
 set cycle_epoch time_epoch obs_id lat_deg lon_deg altitude_meter model_variable1 model_variable2 model_variable3 model_variable4 obs_variable1 obs_variable2 obs_variable3 obs_variable4
 1 1523966400 1523988000 1020 66.171 29.136 324.53 1017.97 275.1 95.37 1.65 1018 278.15 61 NA
 1 1523966400 1523988000 1020 60.125 19.904 10.15 1018.3 277.21 87.3 2.15 1018.1 279.05 79 2.1
 1 1523966400 1523988000 1020 59.821 23.573 .44 1016.32 275.8 97.07 6.45 1015.9 275.65 96 7.1
 1 1523966400 1523988000 1020 60.464 23.65 111.66 1015.47 278.73 90.37 2.66 1015.3 278.95 86 1.8
 1 1523966400 1523988000 1020 60.105 24.975 .13 1015.04 277.9 87.35 4.13 1015.1 279.05 87 5
 1 1523966400 1523988000 1020 60.203 24.961 19.72 1014.95 280.64 81.51 3.07 1014.7 280.95 82 5.2
 1 1523966400 1523988000 1020 60.392 25.607 25.07 1014.42 280.3 85.31 2.42 1013.9 281.25 79 2.4
 1 1523966400 1523988000 1020 60.898 26.949 78.23 1013.28 279.6 92 2.02 1012.4 280.25 90 3.1
 1 1523966400 1523988000 1020 61.63 21.376 .22 1016.52 274.93 97.01 5.27 1016.4 276.05 98 5.3
 1 1523966400 1523988000 1020 61.855 24.805 134.06 1014.18 276.72 99.89 2.01 1014.1 277.75 100 2.6
 1 1523966400 1523988000 1020 61.946 28.931 97.82 1012.86 276.86 99.3 1.48 1012.8 279.95 74 1
 1 1523966400 1523988000 1020 62.66 29.612 108.83 1013.83 277.75 97.05 1.68 1014.3 276.75 92 3.6
 1 1523966400 1523988000 1020 63.951 22.845 .02 1017.17 275.12 100 4.65 1016.7 274.15 89 3.3
 1 1523966400 1523988000 1020 63.721 23.139 24.54 1016.79 275.2 99.59 2.33 1016.5 276.65 68 1.5
 1 1523966400 1523988000 1020 63.821 24.163 99.27 1016.23 278.02 94.85 1.93 1016.3 278.35 81 1.4
 1 1523966400 1523988000 1020 63.841 27.221 191.51 1015.88 277.74 98.59 3.14 1016.3 279.15 84 2.1
 1 1523966400 1523988000 1020 65.02 24.728 11.28 1016.78 275.77 94.18 1.08 NA 278.55 60 1.1
 1 1523966400 1523988000 1020 64.666 24.407 2.98 1016.74 274.56 85.36 1.83 1017 275.25 80 3.8
 1 1523966400 1523988000 1020 65.78 24.579 20.68 1017.31 277.37 94.73 1.59 1017.1 278.65 55 0
 1 1523966400 1523988000 1020 65.977 26.368 158.97 1017.4 276.89 96.49 1.18 1017.5 277.55 60 0
 1 1523966400 1523988000 1020 67.987 24.243 316.82 1018.17 274.41 84.82 1.45 1018.5 276.05 64 1.7
 1 1523966400 1523988000 1020 68.084 27.185 261.43 1018.1 273.53 89.96 .58 1018.3 275.55 69 1.8
 1 1523966400 1523991600 1020 59.779 21.375 -.03 1018.34 274.16 100 4.95 1017.8 276.75 90 4.5
 1 1523966400 1523991600 1020 60.178 19.987 8.41 1018.67 274.27 99.77 2.3 1018.9 277.95 87 2.5
 1 1523966400 1523991600 1020 60.454 22.179 10.7 1016.79 276.36 91.48 2.55 1016.7 276.55 94 2.3
 1 1523966400 1523991600 1020 60.175 24.945 13.35 1015.01 280.07 84.07 1.92 1014.9 280.15 84 3.2
 1 1523966400 1523991600 1020 60.722 21.027 -.49 1017.59 275.42 94.97 6.31 1017.5 275.25 100 8
 1 1523966400 1523991600 1020 61.479 21.783 12.51 1016.69 275.29 97.52 1.96 1016.7 275.75 97 2.1
 1 1523966400 1523991600 1020 60.999 24.492 101.46 1014.83 278.55 90.05 2.01 1014.7 278.35 93 2.8
 1 1523966400 1523991600 1020 62.413 22.184 109.18 1016.54 276.22 97.73 1.62 1016.9 276.85 99 1.5
 1 1523966400 1523991600 1020 62.398 25.671 136.49 1014.46 276.29 99.5 1.99 1015.1 276.35 94 3.3
 1 1523966400 1523991600 1020 63.099 21.64 6.41 1017.42 274.87 98.85 2.79 1017.3 275.45 79 3.3
 1 1523966400 1523991600 1020 62.535 24.217 174.48 1015.15 277.08 99.7 1.93 1015.8 277.35 99 1.5
 1 1523966400 1523991600 1020 63.082 25.859 108.8 1015.19 277.37 97.66 1.95 1015.9 277.25 93 1.3
 1 1523966400 1523991600 1020 62.893 27.633 104.44 1014.43 276.67 96.21 2.21 1014.6 277.15 92 2.1
 1 1523966400 1523991600 1020 63.378 28.662 160.38 1015.38 276.71 98.98 2.25 1016.2 276.55 97 2
 1 1523966400 1523991600 1020 62.77 30.975 139.92 1014.85 277.64 86.28 2.22 1014.9 276.75 87 3.2
 1 1523966400 1523991600 1020 63.844 23.125 10.53 1017.18 274.89 99.03 2.46 1017.1 274.35 87 NA
 1 1523966400 1523991600 1020 64.05 24.725 75.22 1016.57 276.92 99.92 1.16 1017.1 276.95 86 1.3
 1 1523966400 1523991600 1020 64.937 25.373 7.48 1017.05 275.36 90.92 1.03 1016.9 274.05 87 0
 1 1523966400 1523991600 1020 65.4 26.963 122.13 1017.5 275.38 98.41 1.15 1018 275.35 67 .6
 1 1523966400 1523991600 1020 64.931 28.747 222.51 1017.68 276.05 95.66 1.52 1018.2 273.05 93 .7
 1 1523966400 1523991600 1020 65.847 24.174 10.94 1017.89 276.46 94.48 1.45 1017.7 276.35 67 1.2
 1 1523966400 1523991600 1020 66.773 23.963 74.13 1018.41 274.62 98.29 .16 1017.9 275.95 72 0
 1 1523966400 1523991600 1020 66.562 25.838 168.67 1018.06 275.9 93.08 1.17 NA 278.05 56 NA
 1 1523966400 1523991600 1020 67.367 26.629 194.67 1018.35 273.42 97.88 .89 1018.4 274.05 75 2.1
 1 1523966400 1523991600 1020 66.716 27.159 214.43 1018.13 274.99 95.54 1.1 1018.4 274.25 74 1.7
 1 1523966400 1523991600 1020 66.834 28.674 206.6 1018.15 274.9 96.86 1.7 1018.4 274.15 75 2.3
 1 1523966400 1523991600 1020 69.049 20.791 567.59 1018.56 272.84 76.01 1.37 1019.3 272.85 74 0
 1 1523966400 1523991600 1020 69.756 27.007 154.75 1017.97 271.15 90.87 .57 1018.4 272.25 79 0
 1 1523966400 1523991600 1020 68.849 28.299 144.27 1017.88 271.71 89.76 1.34 1017.7 271.45 89 2.4
 1 1523966400 1523991600 1020 64.217 27.752 157.28 1016.78 276.84 96.96 1.69 1016.9 278.15 84 1.8
 1 1523966400 1523991600 1020 59.959 19.954 .07 1018.83 275.37 95.98 4.58 1019 277.15 92 4.7
 1 1523966400 1523991600 1020 60.301 19.131 .05 1019.19 273.29 100 2.96 1019.3 276.25 97 5
 1 1523966400 1523991600 1020 59.505 20.347 -.02 1019.02 273.89 100 3.74 1018.8 279.25 75 4.8
 1 1523966400 1523991600 1020 60.258 20.747 4.38 1018.21 274.31 99.99 4.5 1018.1 275.05 95 4.9
 1 1523966400 1523991600 1020 59.774 22.949 .15 1017.14 274.61 99.71 6.94 1016.9 275.85 94 8.4
 1 1523966400 1523991600 1020 60.327 24.957 53.08 1014.92 279.16 88.9 2.19 1014.9 279.35 87 4.1
 1 1523966400 1523991600 1020 59.931 24.014 .19 1015.87 276.71 93.37 5.24 1015.5 276.95 92 4.8
 1 1523966400 1523991600 1020 59.985 25.599 -.06 1014.93 277.14 91.66 5.69 1014.5 278.25 93 8.4
 1 1523966400 1523991600 1020 60.204 25.625 .48 1014.7 277.95 88.68 3.75 1014.3 278.45 88 6.8
 1 1523966400 1523991600 1020 60.375 26.959 -.27 1013.56 277.73 91.74 6.2 1013.1 278.75 90 4.8
 1 1523966400 1523991600 1020 60.275 26.445 -.33 1014.04 278.65 88.58 5.16 1013.6 278.85 88 8.2
 1 1523966400 1523991600 1020 60.287 27.185 -.05 1013.42 276.62 93.25 6.76 1012.5 277.95 91 7.6
 1 1523966400 1523991600 1020 60.814 23.498 114.38 1015.66 277.1 91.79 3.16 1015.5 277.45 97 2
 1 1523966400 1523991600 1020 61.418 23.618 113.6 1015.27 276.79 95.35 2.34 1015.3 277.05 99 2.1
 1 1523966400 1523991600 1020 60.962 25.631 83.13 1014.31 278.55 91.41 2.1 1014.1 279.35 89 1.9
 1 1523966400 1523991600 1020 61.044 28.151 85.21 1012.75 277.96 98.02 2.79 1011.9 279.75 95 3.1
 1 1523966400 1523991600 1020 61.689 27.202 117.9 1013.35 277.15 99.71 1.75 1013.1 278.45 98 1.7
 1 1523966400 1523991600 1020 63.435 21.069 .08 1017.95 274.2 100 6.41 1018 275.15 80 6.3
 1 1523966400 1523991600 1020 63.12 23.044 44.24 1016.39 276.79 94.62 2.31 1016.3 276.25 89 1.1
 1 1523966400 1523991600 1020 63.008 27.799 86.42 1014.6 276.27 95.47 2.64 1015.4 277.25 94 1.5
 1 1523966400 1523991600 1020 63.751 22.523 .07 1017.4 274.01 100 4.44 1017.1 274.05 88 NA
 1 1523966400 1523991600 1020 64.331 23.446 -.03 1017.26 273.82 83.55 4.19 1017.4 273.85 87 3.5
 1 1523966400 1523991600 1020 64.283 27.671 135.36 1016.82 276.62 97.67 1.7 1017 277.45 83 2.1
 1 1523966400 1523991600 1020 65.385 24.096 -.56 1017.63 274.33 86.02 3.37 1017 283.75 34 6.1
 1 1523966400 1523991600 1020 65.04 24.561 1.39 1017.29 273.4 84.6 1.52 1017.3 276.95 64 6.6
 1 1523966400 1523991600 1020 65.673 24.515 .39 1017.65 276.81 89.68 1.99 1017.4 278.95 53 2.5
 1 1523966400 1523991600 1020 68.613 27.419 155.74 1017.99 272.49 91.95 .77 1017.9 275.15 65 1
 1 1523966400 1523991600 1020 63.142 31.044 197.59 1015.56 276.82 93.43 2.68 1015 279.05 55 3.1
 1 1523966400 1523991600 1020 64.112 28.336 155.57 1016.73 276.2 98.06 1.64 1017.1 278.35 73 2
 1 1523966400 1523991600 1020 64.298 30.171 197.73 1016.91 276.3 99.35 1.62 1017.4 276.55 85 1.3
 1 1523966400 1523991600 1020 64.612 23.897 -.03 1017.35 273.54 85.91 2.76 1017 277.95 64 5.7
 1 1523966400 1523991600 1020 64.684 25.089 50.28 1016.94 276.2 97.81 .95 1017 275.25 74 0
 1 1523966400 1523991600 1020 65.006 25.393 1.21 1017.09 276.28 88.38 .77 1017.1 273.55 84 1.6
 1 1523966400 1523991600 1020 64.501 26.424 116.92 1017.01 275.76 97.13 2.33 1017.6 273.05 95 .9
 1 1523966400 1523991600 1020 65.575 28.218 204.74 1018.01 274.63 99.31 .84 NA 273.95 81 0
 1 1523966400 1523991600 1020 66.166 29.152 336.48 1018.25 274.31 96.4 1.62 NA 278.25 53 5.8
 1 1523966400 1523991600 1020 66.498 25.709 100.85 1018.14 275.74 93.81 .39 1017.9 276.95 69 0
 1 1523966400 1523991600 1020 66.579 26.011 117.63 1018.15 275.08 97.23 .78 1018.2 273.55 77 0
 1 1523966400 1523991600 1020 67.286 28.177 187.64 1018.09 273.88 99.44 .73 NA 274.45 79 0
 1 1523966400 1523991600 1020 67.022 27.218 248.83 1018.23 275.19 95.4 1.35 1017.8 278.45 54 NA
 1 1523966400 1523991600 1020 67.162 29.178 252.86 1018.18 273.48 96.77 .41 1018.7 271.35 90 0
 1 1523966400 1523991600 1020 68.063 24.033 493.56 1018.32 273.77 80.46 2.07 1018.9 275.15 81 5.8
 1 1523966400 1523991600 1020 67.973 24.116 402.09 1018.37 273.83 81.92 1.34 1017.5 278.05 56 2.1
 1 1523966400 1523991600 1020 68 24.24 304.35 1018.29 273.49 85.25 1.79 1018.4 276.45 62 .7
 1 1523966400 1523991600 1020 68.17 25.783 275.2 1018.24 272.04 96.42 .83 NA 273.65 73 .8
 1 1523966400 1523991600 1020 67.822 27.746 260.25 1018.29 271.56 91.52 .19 NA 271.05 88 1.4
 1 1523966400 1523991600 1020 68.415 27.413 319.58 1018.01 272.38 91.75 .78 NA 271.85 82 NA
 1 1523966400 1523991600 1020 68.434 27.444 336.86 1017.96 272.49 89.89 1.28 1018 275.95 62 4.1
 1 1523966400 1523991600 1020 68.478 28.301 183.52 1018.02 272.27 94.66 .27 1017.6 277.55 57 1.8
 1 1523966400 1523991600 1020 68.603 23.576 392.99 1018.48 271.8 92.47 .57 1018.8 272.55 78 1.1
 1 1523966400 1523991600 1020 68.903 25.736 234.91 1018.1 272.1 95.18 .95 1018.1 274.35 70 3.1
 1 1523966400 1523991600 1020 70.082 27.897 112.16 1017.67 271.34 93.25 1.71 1018.1 270.95 86 1.9
 1 1523966400 1523991600 1020 69.072 27.493 128.61 1017.76 271.39 86.87 1.06 NA 272.05 81 1.2
 1 1523966400 1523991600 1020 69.049 27.757 121.49 1017.78 271.71 79.73 1.64 1017.4 272.85 74 .8
 1 1523966400 1523991600 1020 61.145 21.303 -.1 1017.14 274.33 95.79 5.58 1017.4 275.15 97 6.9
 1 1523966400 1523991600 1020 61.253 22.346 45.06 1016.35 275.61 97.05 2.85 1016.5 276.15 98 3
 1 1523966400 1523991600 1020 61.466 23.747 100.12 1015.16 276.93 97.34 2.17 1015.2 277.65 99 NA
 1 1523966400 1523991600 1020 61.265 25.52 84.9 1014.31 276.4 93.91 2.42 1014 277.85 95 5.3
 1 1523966400 1523991600 1020 61.217 25.133 148.76 1014.51 277.21 97.58 2.35 1014.9 277.15 96 1.8
 1 1523966400 1523991600 1020 61.039 28.564 47.78 1012.43 277.84 99.96 2.92 1011.9 280.35 80 2.5
 1 1523966400 1523991600 1020 61.058 28.209 82.14 1012.71 277.83 96.86 2.93 1011.9 279.95 94 1.5
 1 1523966400 1523991600 1020 61.445 29.461 72.16 1012.55 276.45 99.64 .94 1012.5 276.85 96 2.6
 1 1523966400 1523991600 1020 62.334 21.191 .34 1017.06 275.58 96.27 3.83 1017.3 275.35 98 4.9
 1 1523966400 1523991600 1020 62.203 21.17 .11 1017.07 275.17 95.52 5.07 1017.3 276.15 86 6.8
 1 1523966400 1523991600 1020 61.839 22.464 117.06 1015.97 276.46 99.71 1.75 1016.3 276.55 100 2.3
 1 1523966400 1523991600 1020 62.328 23.542 147.26 1015.41 276.65 99.92 1.94 NA 278.05 100 2
 1 1523966400 1523991600 1020 61.518 23.754 96.63 1015.14 276.24 97.33 2.2 1015.2 277.25 100 3.4
 1 1523966400 1523991600 1020 61.704 25.505 86.91 1014.1 275.36 100 2.34 NA 277.85 NA 4.7
 1 1523966400 1523991600 1020 61.892 27.885 91.4 1013.12 276.51 99.92 .91 1013.3 278.75 76 2.4
 1 1523966400 1523991600 1020 62.322 27.908 82.51 1013.46 276.7 98.94 1.55 1013.9 276.85 89 3.4
 1 1523966400 1523991600 1020 62.063 28.566 65.09 1013.2 275.62 95.23 1.36 1013.6 275.95 91 4.5
 1 1523966400 1523991600 1020 61.802 29.315 70.69 1012.89 275.45 91.62 1.53 1012.8 278.15 96 NA
 1 1523966400 1523991600 1020 62.934 21.185 1.13 1017.55 274.85 99.69 4.11 1017.7 275.15 81 1
 1 1523966400 1523991600 1020 62.978 20.74 -.27 1017.85 275.06 99.87 7.75 1017.9 274.85 86 3.7
 1 1523966400 1523991600 1020 62.938 22.489 40.62 1016.75 275.56 96.25 2.15 1016.9 275.55 98 1.2
 1 1523966400 1523991600 1020 63.446 24.444 166.65 1016.07 278.41 98.75 1.4 NA 276.65 89 0
 1 1523966400 1523991600 1020 63.089 24.261 188.61 1015.68 278.22 99.26 1.86 1016.5 276.65 96 NA
 1 1523966400 1523991600 1020 63.143 27.313 83.71 1014.99 276.09 97.03 2 1015.6 276.85 91 3.5
 1 1523966400 1523991600 1020 62.799 27.905 78.26 1014.12 276.6 94.14 3.38 1014.5 276.85 93 2.5
 1 1523966400 1523991600 1020 63.232 29.234 123.49 1015.42 275.71 98.16 1.09 NA 275.35 98 1.2
 1 1523966400 1523991600 1020 62.546 29.668 62.31 1013.92 276.39 88.88 3.03 1014.1 275.35 99 6.3
 1 1523966400 1523991600 1020 62.602 29.724 70.74 1014.04 277.47 92.41 2.64 1014.6 277.15 85 NA
 1 1523966400 1523991600 1020 63.321 30.046 99.75 1015.34 277 95.66 2.06 NA 275.85 100 1.8
 1 1523966400 1523991600 1020 63.736 25.706 157.82 1016.13 278.13 98.34 1.68 1016.8 276.75 100 1
 1 1523966400 1523991600 1020 60.112 21.698 1.58 1017.59 275.44 96.44 3.05 1017.3 276.05 100 6.6
 1 1523966400 1523991600 1020 60.387 22.552 10.28 1016.73 276.09 91.81 2.27 1016.4 277.75 88 NA
 1 1523966400 1523991600 1020 59.869 22.193 .19 1017.57 275.32 97.52 5.13 NA 276.65 89 5.4
 1 1523966400 1523991600 1020 59.809 22.912 .27 1017.11 274.68 99.56 6.35 1016.8 275.85 95 6.3
 1 1523966400 1523991600 1020 60.378 22.096 -.34 1016.95 275.42 95.5 3.31 1016.9 276.05 96 3.3
 1 1523966400 1523991600 1020 60.171 22.758 28.15 1016.79 275.67 92.94 2.66 NA 277.65 86 2.8
 1 1523966400 1523991600 1020 60.419 24.399 67.6 1015.18 277.95 96.94 1.42 1014.9 279.05 94 2.4
 1 1523966400 1523991600 1020 59.92 24.35 .29 1015.69 276.42 94.1 6.99 NA 276.35 94 7.8
 1 1523966400 1523991600 1020 59.949 24.926 .09 1015.25 276.43 95.11 5.22 1015.3 279.45 90 6.4
 1 1523966400 1523991600 1020 60.647 23.806 118.15 1015.43 277.33 95.22 2.14 NA 277.15 97 2.8
 1 1523966400 1523991600 1020 60.509 24.654 105.29 1015.02 278.03 93.72 1.82 1015.4 278.25 92 NA
 1 1523966400 1523991600 1020 60.891 26.929 74.24 1013.54 278.99 91.28 2.34 1013 280.15 88 NA
 1 1523966400 1523991600 1020 60.527 27.673 14.14 1012.85 280.35 92.05 2.7 NA 280.95 90 3.7
 1 1523966400 1523991600 1020 61.198 28.473 68.82 1012.59 274.18 96.65 3.69 1012.3 274.75 97 2.6
 1 1523966400 1523991600 1020 62.51 24.808 218.26 1014.83 277.04 100 2.39 1015.2 276.85 99 4.2
 1 1523966400 1523991600 1020 60.628 25.193 72.98 1014.62 278.71 91.66 1.52 1014.6 278.95 90 1.7
 1 1523966400 1523991600 1020 60.116 20.298 2.85 1018.42 276.01 93.98 2.62 1018.7 278.75 89 4.8
 1 1523966400 1523991600 1020 60.291 24.568 80.6 1015.13 278.2 96.73 1.43 1015.1 278.35 94 2.1
 1 1523966400 1523991600 1020 60.178 24.787 11.95 1015.06 280.06 86.73 2.16 1015 280.25 84 3.4
 1 1523966400 1523991600 1020 60.304 25.549 7 1014.64 279.91 86.56 2.98 NA 280.45 85 6.4
 1 1523966400 1523991600 1020 59.844 23.248 -.06 1016.75 275.42 98.65 5.33 NA 277.15 88 NA
 1 1523966400 1523991600 1020 60.374 23.113 21.33 1016.25 277.49 87.04 2.64 NA 278.15 84 NA
 1 1523966400 1523991600 1020 60.244 24.05 56.84 1015.52 277.6 85.87 2.39 NA 278.65 87 NA
 1 1523966400 1523991600 1020 60.596 24.803 100.68 1014.83 278.23 92.86 2.19 1014.9 278.55 91 NA
 1 1523966400 1523991600 1020 61.115 24.324 88.47 1014.94 277.03 88.73 2.61 NA 277.45 98 NA
 1 1523966400 1523991600 1020 61.054 25.038 148.96 1014.59 277.67 94.71 1.84 NA 277.85 96 NA
 1 1523966400 1523991600 1020 60.696 26.811 33.41 1013.6 279.76 87.77 2.63 NA 280.55 93 NA
 1 1523966400 1523991600 1020 61.2 26.05 100.55 1014.08 277.37 93.09 2.09 NA 278.95 92 NA
 1 1523966400 1523991600 1020 62.183 22.8 161.33 1015.78 276.77 99.4 2.58 NA 276.55 100 NA
 1 1523966400 1523991600 1020 61.846 24.287 168.42 1014.76 276.33 100 1.86 NA 277.05 100 NA
 1 1523966400 1523991600 1020 61.86 24.815 133.46 1014.47 276.4 99.84 1.67 NA 277.75 100 NA
 1 1523966400 1523991600 1020 61.879 26.095 138.01 1013.88 276.43 99.99 1.2 NA 276.85 99 NA
 1 1523966400 1523991600 1020 62.235 30.347 112.18 1013.57 277.48 97.58 1.79 NA 276.65 89 NA
 1 1523966400 1523991600 1020 62.922 26.425 130.7 1014.78 277.08 98.77 2.76 NA 277.55 97 NA
 1 1523966400 1523991600 1020 64.143 25.423 115.05 1016.6 277.02 98.39 1.34 NA 275.85 86 NA
 1 1523966400 1523991600 1020 63.667 28.829 113.05 1015.91 276.62 97.79 1.37 NA 275.95 100 NA
 1 1523966400 1523991600 1020 64.664 28.057 308.05 1017.31 275.95 99.49 3.32 NA 275.65 95 2.5
 1 1523966400 1523991600 1020 66.37 29.312 238.58 1018.39 274.1 99.21 .42 NA 273.05 82 NA
 1 1523966400 1523991600 1020 66.32 29.4 277.98 1018.37 274.43 95.57 .99 NA 274.05 76 2.6
 1 1523966400 1523991600 1020 66.53 24.65 105.24 1018.25 274.29 99.16 .48 NA 276.75 62 NA
 1 1523966400 1523991600 1020 67.652 24.902 183.34 1018.41 273.79 88.19 .9 NA 273.65 77 0
 1 1523966400 1523991600 1020 67.749 29.611 349.25 1017.9 273.46 94.41 1.63 NA 276.85 59 NA
 1 1523966400 1523991600 1020 69.043 20.851 622.37 1018.46 272.84 76.01 2.01 NA 275.15 71 NA
 1 1523966400 1523991600 1020 69.141 27.266 159.35 1017.71 271.7 91.22 .91 NA 273.65 76 NA
 1 1523966400 1523991600 1020 69.582 28.894 115.47 1017.64 271.23 91.13 1.05 NA 271.85 88 1
 1 1523966400 1523991600 1020 69.757 27.012 160.78 1017.96 271.16 91.15 .46 NA 271.15 89 NA
 1 1523966400 1523991600 1020 61.522 28.185 84.85 1012.8 277.21 100 1.32 NA 279.25 78 3.3
 1 1523966400 1523991600 1020 61.501 23.765 96.22 1015.14 276.75 96.57 1.95 NA 277.75 95 NA
 1 1523966400 1523991600 1020 67.997 24.21 330.16 1018.28 273.61 84.6 2.34 NA 271.25 84 .7
 1 1523966400 1523991600 1020 66.171 29.136 324.53 1018.25 274.4 96.23 1.63 1018.3 277.75 60 NA
 1 1523966400 1523991600 1020 60.125 19.904 10.15 1018.75 275.63 94.45 2.01 1018.7 278.65 84 2.6
 1 1523966400 1523991600 1020 59.821 23.573 .44 1016.46 275.34 99.25 7.3 1016.1 275.65 96 8.2
 1 1523966400 1523991600 1020 60.464 23.65 111.66 1015.66 277.54 93.64 2.54 1015.6 277.95 93 1.6
 1 1523966400 1523991600 1020 60.105 24.975 .13 1015.08 277.49 90.27 3.38 1015.4 278.35 90 4.5
 1 1523966400 1523991600 1020 60.203 24.961 19.72 1014.98 280.2 84.45 2.15 1014.8 280.55 85 3.8
 1 1523966400 1523991600 1020 60.392 25.607 25.07 1014.55 279.58 88.84 2.05 1014.1 280.45 84 3.1
 1 1523966400 1523991600 1020 60.898 26.949 78.23 1013.53 278.97 92.07 2.2 1012.4 280.15 88 2.1
 1 1523966400 1523991600 1020 61.63 21.376 .22 1016.79 274.99 96.27 5.01 1017 275.85 98 5
 1 1523966400 1523991600 1020 61.855 24.805 134.06 1014.47 276.43 99.88 1.72 1014.5 277.55 100 1
 1 1523966400 1523991600 1020 61.946 28.931 97.82 1013.01 276.67 99.95 1.32 1013.1 278.85 79 1.5
 1 1523966400 1523991600 1020 62.66 29.612 108.83 1014.16 277.38 96.95 1.96 1014.4 276.65 92 3.6
 1 1523966400 1523991600 1020 63.951 22.845 .02 1017.39 274.88 100 4.6 1017.1 273.55 92 3.3
 1 1523966400 1523991600 1020 63.721 23.139 24.54 1017.07 274.95 99.9 2.26 1017 275.35 75 0
 1 1523966400 1523991600 1020 63.821 24.163 99.27 1016.52 276.91 96.84 1.54 1016.9 275.85 91 1.8
 1 1523966400 1523991600 1020 63.841 27.221 191.51 1016.19 277.34 99.18 2.97 1016.7 278.45 82 1.9
 1 1523966400 1523991600 1020 65.02 24.728 11.28 1017.21 274.43 96.99 .97 NA 276.55 68 1.5
 1 1523966400 1523991600 1020 64.666 24.407 2.98 1017.16 273.98 86.82 1.31 1017.4 275.05 79 3.5
 1 1523966400 1523991600 1020 65.78 24.579 20.68 1017.74 275.98 96.58 1.44 1017.5 275.95 63 1
 1 1523966400 1523991600 1020 65.977 26.368 158.97 1017.8 275.55 97.64 1.33 1018.1 274.25 73 1
 1 1523966400 1523991600 1020 67.987 24.243 316.82 1018.27 273.6 85.18 1.8 1018.6 274.95 69 1.9
 1 1523966400 1523991600 1020 68.084 27.185 261.43 1018.22 271.93 94.88 .41 1018.6 272.25 81 .9
 1 1523966400 1523995200 1020 59.779 21.375 -.03 1018.28 274.13 100 5.73 1017.8 277.05 95 5.2
 1 1523966400 1523995200 1020 60.178 19.987 8.41 1019.17 273.85 99.91 2.42 1019.1 276.85 89 2.6
 1 1523966400 1523995200 1020 60.454 22.179 10.7 1016.95 276.39 92.86 3.19 1016.7 276.15 95 2.7
 1 1523966400 1523995200 1020 60.175 24.945 13.35 1014.98 279.68 86.67 2.16 1014.6 279.85 86 3.8
 1 1523966400 1523995200 1020 60.722 21.027 -.49 1017.79 275.4 94.55 6.78 1017.7 275.05 95 6.3
 1 1523966400 1523995200 1020 61.479 21.783 12.51 1016.76 275.6 97.94 2.28 1017 276.15 95 1.8
 1 1523966400 1523995200 1020 60.999 24.492 101.46 1014.97 277.85 90.29 3.23 1014.7 277.95 97 3.9
 1 1523966400 1523995200 1020 62.413 22.184 109.18 1017.04 275.17 98.63 1.28 1017.1 275.85 99 1.2
 1 1523966400 1523995200 1020 62.398 25.671 136.49 1014.61 276.42 99.07 2.39 1015.2 276.65 96 3.2
 1 1523966400 1523995200 1020 63.099 21.64 6.41 1017.66 274.82 98.97 2.54 1017.6 274.65 83 2.4
 1 1523966400 1523995200 1020 62.535 24.217 174.48 1015.34 277.36 99.8 1.96 1016 276.65 99 .6
 1 1523966400 1523995200 1020 63.082 25.859 108.8 1015.37 277.22 97 1.99 1016 277.25 92 1.1
 1 1523966400 1523995200 1020 62.893 27.633 104.44 1014.5 276.62 96.01 2.45 1014.7 277.25 91 1.6
 1 1523966400 1523995200 1020 63.378 28.662 160.38 1015.36 276.71 98.59 2.32 1016 276.55 97 2
 1 1523966400 1523995200 1020 62.77 30.975 139.92 1014.77 277.4 85.84 1.87 1014.8 277.25 78 2.1
 1 1523966400 1523995200 1020 63.844 23.125 10.53 1017.24 274.67 97.48 1.28 1017.3 273.75 91 1.1
 1 1523966400 1523995200 1020 64.05 24.725 75.22 1016.68 274.86 99.87 .87 1017.2 274.85 93 .8
 1 1523966400 1523995200 1020 64.937 25.373 7.48 1017.4 274.57 95.83 1.19 1017 273.05 90 .8
 1 1523966400 1523995200 1020 65.4 26.963 122.13 1017.75 273.6 99.98 1.25 1018.3 272.75 76 1
