# COMMAND: Rscript --vanilla /metfark/config/splus/temp /lustre/storeA/project/nwp/fark/2018/04/19/meps_temp_002d.table /lustre/storeA/project/nwp/fark/2018/04/19/meps_temp_002d/
#
# TYPE:temp
#
# ATTRIBUTES:14
# _n:3
# title_string1:Temperature
# title_string2:Relative Humidity
# title_string3:Wind Speed
# axis_string1:T (K)
# axis_string2:Rh (%)
# axis_string3:FF (m/s)
# file_string1:t
# file_string2:rh
# file_string3:ff
# Orientation:landscape
# Format:Jpeg
# Suffix:.jpg
# Version:1.0
#
# LEGENDS:1
# 1:MEPS 2.5km
#
# COLUMNS:14
# set:id
# cycle_epoch:round(time_ana,0.01)
# time_epoch:round(time_trg,0.01)
# obs_id:obs_wmo*1000 + obs_id
# lat_deg:round(lat,0.001)
# lon_deg:round(lon,0.001)
# pressure_hpa:round(pres,0.01)
# altitude_meter:round(geopot/9.81,0.1)
# model_variable1:round(temp,0.01)
# model_variable2:round(rh*100,0.01)
# model_variable3:round(sqrt((wind_x*wind_x) + (wind_y*wind_y)),0.01)
# obs_variable1:round(obs_temp,0.01)
# obs_variable2:round(obs_rh,0.01)
# obs_variable3:round(obs_wspd,0.01)
#
# Data table
 set cycle_epoch time_epoch obs_id lat_deg lon_deg pressure_hpa altitude_meter model_variable1 model_variable2 model_variable3 obs_variable1 obs_variable2 obs_variable3
 1 1523988000 1524006000 3005 60.13 -1.18 700 13 265.57 70.01 13.65 265.9 257.9 14.4
 1 1523988000 1524006000 3005 60.13 -1.18 690 13 264.68 69.94 13.86 265.1 258.1 NA
 1 1523988000 1524006000 3005 60.13 -1.18 687 13 264.41 69.92 13.93 265.1 256.1 NA
 1 1523988000 1524006000 3005 60.13 -1.18 684 13 264.14 69.89 13.99 NA NA 16.5
 1 1523988000 1524006000 3005 60.13 -1.18 666 13 262.54 69.76 14.38 NA NA 13.4
 1 1523988000 1524006000 3005 60.13 -1.18 658 13 261.83 69.7 14.55 262.5 253.5 NA
 1 1523988000 1524006000 3005 60.13 -1.18 651 13 261.21 69.65 14.71 262.3 252.3 NA
 1 1523988000 1524006000 3005 60.13 -1.18 645 13 260.68 69.6 14.84 261.9 252.9 NA
 1 1523988000 1524006000 3005 60.13 -1.18 643 13 260.5 69.59 14.88 261.5 254.5 14.9
 1 1523988000 1524006000 3005 60.13 -1.18 634 13 259.7 69.52 15.08 260.7 254.7 NA
 1 1523988000 1524006000 3005 60.13 -1.18 632 13 259.52 69.51 15.13 260.3 254.3 NA
 1 1523988000 1524006000 3005 60.13 -1.18 630 13 259.34 69.49 15.17 260.3 255.7 14.9
 1 1523988000 1524006000 3005 60.13 -1.18 627 13 259.08 69.47 15.24 260.1 254.1 NA
 1 1523988000 1524006000 3005 60.13 -1.18 621 13 258.54 69.43 15.38 259.5 253.5 NA
 1 1523988000 1524006000 3005 60.13 -1.18 617 13 258.19 69.4 15.47 258.9 253.9 NA
 1 1523988000 1524006000 3005 60.13 -1.18 616 13 258.1 69.39 15.49 258.9 254.2 NA
 1 1523988000 1524006000 3005 60.13 -1.18 614 13 257.92 69.37 15.53 258.9 253.9 NA
 1 1523988000 1524006000 3005 60.13 -1.18 611 13 257.65 69.35 15.6 258.9 249.9 NA
 1 1523988000 1524006000 3005 60.13 -1.18 606 13 257.21 69.31 15.72 258.7 249.7 NA
 1 1523988000 1524006000 3005 60.13 -1.18 603 13 256.94 69.29 15.78 258.5 250.5 NA
 1 1523988000 1524006000 3005 60.13 -1.18 600 13 256.68 69.27 15.85 NA NA 16.5
 1 1523988000 1524006000 3005 60.13 -1.18 598 13 256.5 69.25 15.9 258.3 248.3 NA
 1 1523988000 1524006000 3005 60.13 -1.18 592 13 255.96 69.21 16.04 257.7 247.7 NA
 1 1523988000 1524006000 3005 60.13 -1.18 577 13 254.63 69.1 16.38 NA NA 17.5
 1 1523988000 1524006000 3005 60.13 -1.18 576 13 254.54 69.09 16.41 255.9 246.9 NA
 1 1523988000 1524006000 3005 60.13 -1.18 572 13 254.19 69.06 16.5 255.7 245.7 NA
 1 1523988000 1524006000 3005 60.13 -1.18 565 13 253.56 69.01 16.66 NA NA 19
 1 1523988000 1524006000 3005 60.13 -1.18 558 13 252.94 68.96 16.83 254.1 245.1 NA
 1 1523988000 1524006000 3005 60.13 -1.18 550 13 252.23 68.9 17.01 253.3 244.3 NA
 1 1523988000 1524006000 3005 60.13 -1.18 547 13 251.96 68.88 17.08 253.1 242.1 NA
 1 1523988000 1524006000 3005 60.13 -1.18 536 13 250.99 68.79 17.34 251.7 239.7 NA
 1 1523988000 1524006000 3005 60.13 -1.18 534 13 250.81 68.78 17.39 NA NA 17
 1 1523988000 1524006000 3005 60.13 -1.18 526 13 250.1 68.72 17.58 250.5 240.5 NA
 1 1523988000 1524006000 3005 60.13 -1.18 524 13 249.92 68.71 17.63 250.3 239.3 NA
 1 1523988000 1524006000 3005 60.13 -1.18 518 13 249.39 68.66 17.77 NA NA 20.6
 1 1523988000 1524006000 3005 60.13 -1.18 516 13 249.21 68.65 17.82 249.3 238.3 NA
 1 1523988000 1524006000 3005 60.13 -1.18 512 13 248.85 68.62 17.91 249.1 236.1 NA
 1 1523988000 1524006000 3005 60.13 -1.18 509 13 248.59 68.59 17.99 NA NA 18.5
 1 1523988000 1524006000 3005 60.13 -1.18 504 13 248.14 68.56 18.11 248.1 236.1 NA
 1 1523988000 1524006000 3005 60.13 -1.18 500 13 247.79 68.53 18.2 247.9 234.9 17
 1 1523988000 1524006000 3005 60.13 -1.18 496 13 247.53 66.05 18.99 NA NA 16.5
 1 1523988000 1524006000 3005 60.13 -1.18 493 13 247.34 64.2 19.58 247.1 233.1 NA
 1 1523988000 1524006000 3005 60.13 -1.18 488 13 247.02 61.1 20.58 247.9 228.9 NA
 1 1523988000 1524006000 3005 60.13 -1.18 469 13 245.81 49.35 24.41 NA NA 21.1
 1 1523988000 1524006000 3005 60.13 -1.18 440 13 243.96 31.41 30.37 244.1 215.1 NA
 1 1523988000 1524006000 3005 60.13 -1.18 426 13 243.07 22.75 33.28 NA NA 35
 1 1523988000 1524006000 3005 60.13 -1.18 414 13 242.31 15.33 35.78 NA NA 34.5
 1 1523988000 1524006000 3005 60.13 -1.18 404 13 241.67 9.14 37.86 239.7 214.7 NA
 1 1523988000 1524006000 3005 60.13 -1.18 400 13 241.41 6.67 38.7 239.7 214.7 36.5
 1 1523988000 1524006000 3005 60.13 -1.18 386 13 240.03 9 42.78 NA NA 41.7
 1 1523988000 1524006000 3005 60.13 -1.18 368 13 238.25 11.99 48.04 NA NA 42.2
 1 1523988000 1524006000 3005 60.13 -1.18 346 13 236.07 15.65 54.48 235.3 207.3 NA
 1 1523988000 1524006000 3005 60.13 -1.18 345 13 235.97 15.82 54.78 NA NA 56.1
 1 1523988000 1524006000 3005 60.13 -1.18 326 13 234.09 18.98 60.35 NA NA 62.2
 1 1523988000 1524006000 3005 60.13 -1.18 317 13 233.2 20.48 62.99 234.9 207.9 NA
 1 1523988000 1524006000 3005 60.13 -1.18 308 13 232.31 21.98 65.63 233.9 209.9 NA
 1 1523988000 1524006000 3005 60.13 -1.18 301 13 231.61 23.15 67.69 232.9 217.9 NA
 1 1523988000 1524006000 3005 60.13 -1.18 300 13 231.52 23.31 67.98 232.7 217.7 68.9
 1 1523988000 1524006000 3005 60.13 -1.18 292 13 230.29 23.5 67.75 NA NA 70
 1 1523988000 1524006000 3005 60.13 -1.18 250 13 223.86 24.46 66.53 223.1 206.1 68.9
 1 1523988000 1524006000 3005 60.13 -1.18 237 13 222.93 20.42 60.76 NA NA 68.9
 1 1523988000 1524006000 3005 60.13 -1.18 228 13 222.29 17.63 56.78 219.5 202.5 63.8
 1 1523988000 1524006000 3005 60.13 -1.18 211 13 221.07 12.35 49.26 NA NA 44.8
 1 1523988000 1524006000 3005 60.13 -1.18 200 13 220.29 8.94 44.41 219.9 193.9 40.1
 1 1523988000 1524006000 3005 60.13 -1.18 191 13 220.65 7.68 40.2 NA NA 36
 1 1523988000 1524006000 3005 60.13 -1.18 174 13 221.34 5.3 32.38 NA NA 28.3
 1 1523988000 1524006000 3005 60.13 -1.18 151 13 222.27 2.09 22.34 NA NA 20.1
 1 1523988000 1524006000 3005 60.13 -1.18 150 13 222.31 1.95 21.93 222.1 190.1 20.6
 1 1523988000 1524006000 3005 60.13 -1.18 146 13 221.93 1.97 21.16 NA NA 22.6
 1 1523988000 1524006000 3005 60.13 -1.18 140 13 221.37 2 20.01 NA NA 14.4
 1 1523988000 1524006000 3005 60.13 -1.18 134 13 220.81 2.03 18.86 NA NA 12.9
 1 1523988000 1524006000 3005 60.13 -1.18 130 13 220.44 2.05 18.1 NA NA 10.8
 1 1523988000 1524006000 3005 60.13 -1.18 127 13 220.16 2.07 17.52 NA NA 11.8
 1 1523988000 1524006000 3005 60.13 -1.18 120 13 219.5 2.1 16.2 NA NA 14.4
 1 1523988000 1524006000 3005 60.13 -1.18 113 13 218.85 2.14 14.88 NA NA 17.5
 1 1523988000 1524006000 3005 60.13 -1.18 108 13 218.38 2.16 13.95 217.5 187.5 14.9
 1 1523988000 1524006000 3005 60.13 -1.18 104 13 218 2.18 13.2 NA NA 9.8
 1 1523988000 1524006000 3005 60.13 -1.18 103 13 217.91 2.19 13.02 NA NA 7.7
 1 1523988000 1524006000 3005 60.13 -1.18 100 13 217.63 2.2 12.47 218.3 188.3 5.7
 1 1523988000 1524006000 12120 54.75 17.53 97.2 1 213.33 3.84 8.22 NA NA 7.2
 1 1523988000 1524006000 12120 54.75 17.53 94.3 1 213.14 3.8 7.9 NA NA 6.7
 1 1523988000 1524006000 12120 54.75 17.53 90.1 1 212.85 3.75 7.46 NA NA 9.8
 1 1523988000 1524006000 12120 54.75 17.53 86.6 1 212.61 3.7 7.11 NA NA 6.2
 1 1523988000 1524006000 12120 54.75 17.53 76.7 1 211.94 3.58 6.26 NA NA 8.7
 1 1523988000 1524006000 12120 54.75 17.53 70.6 1 211.53 3.5 5.87 NA NA 8.7
 1 1523988000 1524006000 12120 54.75 17.53 68 1 211.35 3.47 5.73 NA NA 8.2
 1 1523988000 1524006000 12120 54.75 17.53 63.9 1 211.07 3.42 5.57 NA NA 5.7
 1 1523988000 1524006000 12120 54.75 17.53 61.8 1 210.93 3.39 5.51 NA NA 6.7
 1 1523988000 1524006000 12120 54.75 17.53 58.6 1 210.72 3.35 5.45 NA NA 6.2
 1 1523988000 1524006000 12120 54.75 17.53 55.9 1 210.53 3.32 5.44 NA NA 5.7
 1 1523988000 1524006000 12120 54.75 17.53 53.9 1 210.4 3.3 5.45 210.1 184.1 NA
 1 1523988000 1524006000 12120 54.75 17.53 52 1 210.27 3.27 5.47 NA NA 5.7
 1 1523988000 1524009600 26435 56.65 25.13 1000 74.5 278.3 98.24 6.75 279.2 278.5 9
 1 1523988000 1524009600 26435 56.65 25.13 958 74.5 277.73 97.93 11.11 280.2 278 13
 1 1523988000 1524009600 26435 56.65 25.13 925 74.5 277.28 97.69 15.06 278.8 275.7 15
 1 1523988000 1524009600 26435 56.65 25.13 894 74.5 275.48 98.53 15.54 NA NA 15
 1 1523988000 1524009600 26435 56.65 25.13 868 74.5 273.97 99.24 15.97 NA NA 15
 1 1523988000 1524009600 26435 56.65 25.13 850 74.5 272.93 99.72 16.27 273.4 272.4 16
 1 1523988000 1524009600 26435 56.65 25.13 838 74.5 272.74 91.53 16.47 272.9 272.2 NA
 1 1523988000 1524009600 26435 56.65 25.13 827 74.5 272.57 84.02 16.66 274 269.5 NA
 1 1523988000 1524009600 26435 56.65 25.13 800 74.5 272.14 65.59 17.13 NA NA 18
 1 1523988000 1524009600 26435 56.65 25.13 745 74.5 269.47 53.43 18.05 267.3 264.4 19
 1 1523988000 1524009600 26435 56.65 25.13 729 74.5 268.7 49.89 18.33 268.5 260.5 NA
 1 1523988000 1524009600 26435 56.65 25.13 700 74.5 267.29 43.48 18.85 267.5 255.5 18
 1 1523988000 1524009600 26435 56.65 25.13 626 74.5 260.88 41.99 17.73 263.3 230.3 NA
 1 1523988000 1524009600 26435 56.65 25.13 600 74.5 258.62 41.47 17.34 NA NA 16
 1 1523988000 1524009600 26435 56.65 25.13 592 74.5 257.93 41.3 17.22 260.3 242.3 NA
 1 1523988000 1524009600 26435 56.65 25.13 560 74.5 255.16 40.66 16.74 257.1 228.1 NA
 1 1523988000 1524009600 26435 56.65 25.13 534 74.5 252.91 40.14 16.34 254.1 228.1 NA
 1 1523988000 1524009600 26435 56.65 25.13 521 74.5 251.78 39.87 16.15 NA NA 14
 1 1523988000 1524009600 26435 56.65 25.13 517 74.5 251.43 39.79 16.09 252.1 242.1 NA
 1 1523988000 1524009600 26435 56.65 25.13 500 74.5 249.96 39.45 15.83 250.1 239.1 15
 1 1523988000 1524009600 26435 56.65 25.13 495 74.5 249.43 38.31 16.17 NA NA 15
 1 1523988000 1524009600 26435 56.65 25.13 447 74.5 244.31 27.3 20.16 NA NA 16
 1 1523988000 1524009600 26435 56.65 25.13 429 74.5 242.39 23.17 21.93 240.9 225.9 NA
 1 1523988000 1524009600 26435 56.65 25.13 424 74.5 241.86 22.03 22.43 NA NA 15
 1 1523988000 1524009600 26435 56.65 25.13 413 74.5 240.68 19.5 23.58 240.5 216.5 NA
 1 1523988000 1524009600 26435 56.65 25.13 400 74.5 239.3 16.52 24.97 239.1 217.1 23
 1 1523988000 1524009600 26435 56.65 25.13 391 74.5 238.27 16.28 25.61 NA NA 25
 1 1523988000 1524009600 26435 56.65 25.13 365 74.5 235.31 15.57 27.47 234.3 216.3 NA
 1 1523988000 1524009600 26435 56.65 25.13 300 74.5 227.9 13.8 32.12 227.5 208.5 33
 1 1523988000 1524009600 26435 56.65 25.13 272 74.5 225.9 11.7 30.56 NA NA 27
 1 1523988000 1524009600 26435 56.65 25.13 269 74.5 225.69 11.48 30.4 223.7 202.7 27
 1 1523988000 1524009600 26435 56.65 25.13 250 74.5 224.33 10.06 29.38 225.1 198.1 31
 1 1523988000 1524009600 26435 56.65 25.13 245 74.5 224.25 9.55 28.52 NA NA 33
 1 1523988000 1524009600 26435 56.65 25.13 233 74.5 224.06 8.32 26.45 226.7 197.7 NA
 1 1523988000 1524009600 26435 56.65 25.13 230 74.5 224.02 8.02 25.93 NA NA 21
 1 1523988000 1524009600 26435 56.65 25.13 210 74.5 223.7 5.98 22.5 NA NA 17
 1 1523988000 1524009600 26435 56.65 25.13 200 74.5 223.55 4.96 20.79 224.1 194.1 18
 1 1523988000 1524009600 26435 56.65 25.13 162 74.5 220.37 3.66 16.31 NA NA 15
 1 1523988000 1524009600 26435 56.65 25.13 150 74.5 219.37 3.25 14.94 219.7 186.7 16
 1 1523988000 1524009600 26435 56.65 25.13 146 74.5 219.01 3.24 14.71 NA NA 17
 1 1523988000 1524009600 26435 56.65 25.13 134 74.5 217.94 3.21 14.04 NA NA 14
 1 1523988000 1524009600 26435 56.65 25.13 111 74.5 215.88 3.15 12.87 NA NA 15
 1 1523988000 1524009600 26435 56.65 25.13 101 74.5 214.98 3.13 12.4 214.5 185.5 13
 1 1523988000 1524009600 26435 56.65 25.13 100 74.5 214.89 3.13 12.36 214.9 183.9 12
 1 1523988000 1524009600 26435 56.65 25.13 93.3 74.5 214.39 3.1 11.68 NA NA 10
 1 1523988000 1524009600 26435 56.65 25.13 75.1 74.5 213.02 3.03 10.03 NA NA 8
 1 1523988000 1524009600 26435 56.65 25.13 70.3 74.5 212.66 3.01 9.65 NA NA 9
 1 1523988000 1524009600 26435 56.65 25.13 70 74.5 212.64 3.01 9.63 213.7 186.7 8
 1 1523988000 1524009600 26435 56.65 25.13 66 74.5 212.34 2.99 9.34 NA NA 9
 1 1523988000 1524009600 26435 56.65 25.13 65.4 74.5 212.29 2.99 9.29 214.1 185.1 NA
 1 1523988000 1524009600 26435 56.65 25.13 61.4 74.5 211.99 2.97 9.03 NA NA 8
 1 1523988000 1524009600 26435 56.65 25.13 58.6 74.5 211.78 2.96 8.86 NA NA 8
 1 1523988000 1524009600 26435 56.65 25.13 53.3 74.5 211.38 2.94 8.57 210.9 183.9 NA
 1 1523988000 1524009600 26435 56.65 25.13 51.3 74.5 211.23 2.94 8.47 NA NA 8
 1 1523988000 1524009600 26435 56.65 25.13 50 74.5 211.13 2.93 8.41 212.1 185.1 8
 1 1523988000 1524009600 26038 59.4 24.6 1000 29.6 274.84 99.27 6.93 275.8 275.4 5
 1 1523988000 1524009600 26038 59.4 24.6 999 29.6 274.85 99.21 6.94 275.6 275.2 NA
 1 1523988000 1524009600 26038 59.4 24.6 943 29.6 275.25 96.04 8.41 276.6 276.3 NA
 1 1523988000 1524009600 26038 59.4 24.6 925 29.6 275.38 95.02 9.15 275.6 274.4 10
 1 1523988000 1524009600 26038 59.4 24.6 905 29.6 274.49 93.4 9.83 275 273.6 NA
 1 1523988000 1524009600 26038 59.4 24.6 893 29.6 273.96 92.43 10.26 NA NA 11
 1 1523988000 1524009600 26038 59.4 24.6 850 29.6 272.04 88.94 11.89 271.1 270.7 13
 1 1523988000 1524009600 26038 59.4 24.6 840 29.6 271.22 91.15 11.95 NA NA 13
 1 1523988000 1524009600 26038 59.4 24.6 820 29.6 269.58 95.57 12.09 269.1 268.7 NA
 1 1523988000 1524009600 26038 59.4 24.6 764 29.6 266.85 87.02 12.42 NA NA 17
 1 1523988000 1524009600 26038 59.4 24.6 744 29.6 266.25 79.81 12.54 266.7 265.5 NA
 1 1523988000 1524009600 26038 59.4 24.6 700 29.6 264.93 63.95 12.78 263.5 260.9 17
 1 1523988000 1524009600 26038 59.4 24.6 621 29.6 258.03 50.87 14.66 257.9 252.9 NA
 1 1523988000 1524009600 26038 59.4 24.6 559 29.6 252.62 40.6 16.17 251.1 246.6 NA
 1 1523988000 1524009600 26038 59.4 24.6 516 29.6 248.87 33.49 17.22 248.1 236.1 NA
 1 1523988000 1524009600 26038 59.4 24.6 514 29.6 248.69 33.15 17.27 NA NA 13
 1 1523988000 1524009600 26038 59.4 24.6 500 29.6 247.47 30.84 17.62 249.3 226.3 16
 1 1523988000 1524009600 26038 59.4 24.6 483 29.6 246.68 26.86 18.49 249.7 217.7 NA
 1 1523988000 1524009600 26038 59.4 24.6 456 29.6 245.42 20.55 19.9 247.3 213.3 NA
 1 1523988000 1524009600 26038 59.4 24.6 448 29.6 245.05 18.68 20.33 248.1 214.1 NA
 1 1523988000 1524009600 26038 59.4 24.6 434 29.6 244.4 15.4 21.09 NA NA 22
 1 1523988000 1524009600 26038 59.4 24.6 400 29.6 242.82 7.45 22.96 243.1 209.1 21
 1 1523988000 1524009600 26038 59.4 24.6 321 29.6 232.94 4.34 19.91 233.1 207.1 NA
 1 1523988000 1524009600 26038 59.4 24.6 300 29.6 230.32 3.51 19.1 230.9 204.9 19
 1 1523988000 1524009600 26038 59.4 24.6 289 29.6 229.35 4.28 19.27 NA NA 18
 1 1523988000 1524009600 26038 59.4 24.6 277 29.6 228.29 5.12 19.47 227.7 202.7 NA
 1 1523988000 1524009600 26038 59.4 24.6 250 29.6 225.9 7.01 19.94 226.3 197.3 21
 1 1523988000 1524009600 26038 59.4 24.6 208 29.6 223.71 5.81 19.43 223.3 190.3 23
 1 1523988000 1524009600 26038 59.4 24.6 200 29.6 223.29 5.58 19.35 223.5 190.5 20
 1 1523988000 1524009600 26038 59.4 24.6 150 29.6 220.9 2.25 13.99 220.7 188.7 17
 1 1523988000 1524009600 26038 59.4 24.6 100 29.6 216.08 2.74 11 216.3 186.3 10
 1 1523988000 1524009600 26038 59.4 24.6 70 29.6 213.86 2.56 8.79 214.7 184.7 7
 1 1523988000 1524009600 26038 59.4 24.6 59.1 29.6 213.05 2.49 8.24 212.1 183.1 NA
 1 1523988000 1524009600 26038 59.4 24.6 57.2 29.6 212.91 2.48 8.16 NA NA 11
 1 1523988000 1524009600 26038 59.4 24.6 56 29.6 212.82 2.48 8.11 NA NA 9
 1 1523988000 1524009600 26038 59.4 24.6 55.4 29.6 212.78 2.47 8.09 NA NA 8
 1 1523988000 1524009600 26038 59.4 24.6 51.9 29.6 212.52 2.45 7.97 NA NA 9
 1 1523988000 1524009600 26038 59.4 24.6 50.3 29.6 212.4 2.44 7.92 NA NA 6
 1 1523988000 1524009600 26038 59.4 24.6 50 29.6 212.38 2.44 7.92 213.1 184.1 6
 1 1523988000 1524009600 12120 54.75 17.53 1000 1 280.66 88.39 9.06 283.2 278.7 13
 1 1523988000 1524009600 12120 54.75 17.53 958 1 279.44 77.3 9.77 NA NA 11
 1 1523988000 1524009600 12120 54.75 17.53 929 1 278.6 69.65 10.32 NA NA 10
 1 1523988000 1524009600 12120 54.75 17.53 925 1 278.48 68.59 10.4 279 273 10
 1 1523988000 1524009600 12120 54.75 17.53 910 1 278.09 60.83 10.67 NA NA 10
 1 1523988000 1524009600 12120 54.75 17.53 906 1 277.99 58.76 10.75 NA NA 9
 1 1523988000 1524009600 12120 54.75 17.53 895 1 277.7 53.06 10.97 NA NA 8
 1 1523988000 1524009600 12120 54.75 17.53 886 1 277.46 48.4 11.15 NA NA 8
 1 1523988000 1524009600 12120 54.75 17.53 877 1 277.23 43.74 11.34 276 270 NA
 1 1523988000 1524009600 12120 54.75 17.53 858 1 276.73 33.91 11.76 277.4 253.4 NA
 1 1523988000 1524009600 12120 54.75 17.53 850 1 276.52 29.77 11.95 277.6 257.6 13
 1 1523988000 1524009600 12120 54.75 17.53 832 1 276.45 22.93 13.07 277.8 256.8 NA
 1 1523988000 1524009600 12120 54.75 17.53 800 1 276.32 10.76 15.11 NA NA 15
 1 1523988000 1524009600 12120 54.75 17.53 773 1 274.78 28.73 16.06 275.2 248.2 NA
 1 1523988000 1524009600 12120 54.75 17.53 766 1 274.38 33.39 16.31 NA NA 15
 1 1523988000 1524009600 12120 54.75 17.53 736 1 272.68 53.36 17.46 273.2 257.2 NA
 1 1523988000 1524009600 12120 54.75 17.53 723 1 271.94 62.02 17.98 272.7 267.7 NA
 1 1523988000 1524009600 12120 54.75 17.53 715 1 271.48 67.34 18.3 272.3 265.3 NA
 1 1523988000 1524009600 12120 54.75 17.53 700 1 270.63 77.33 18.92 270.9 264.9 17
 1 1523988000 1524009600 12120 54.75 17.53 694 1 270.19 77.76 18.92 270.5 263.5 NA
 1 1523988000 1524009600 12120 54.75 17.53 666 1 268.13 79.78 18.96 268.3 266.9 20
 1 1523988000 1524009600 12120 54.75 17.53 600 1 263.28 84.53 19.11 NA NA 17
 1 1523988000 1524009600 12120 54.75 17.53 570 1 261.07 86.69 19.21 261.3 257.4 NA
 1 1523988000 1524009600 12120 54.75 17.53 518 1 257.25 90.44 19.42 258.7 252.7 NA
 1 1523988000 1524009600 12120 54.75 17.53 500 1 255.93 91.73 19.51 256.9 251.9 22
 1 1523988000 1524009600 12120 54.75 17.53 464 1 252.13 88.59 20.9 252.7 249.5 NA
 1 1523988000 1524009600 12120 54.75 17.53 447 1 250.33 87.11 21.57 251.9 244.9 NA
 1 1523988000 1524009600 12120 54.75 17.53 400 1 245.37 83.02 23.45 245.1 241.1 24
 1 1523988000 1524009600 12120 54.75 17.53 393 1 244.3 82 24.18 NA NA 25
 1 1523988000 1524009600 12120 54.75 17.53 389 1 243.69 81.43 24.6 243.5 240.2 NA
 1 1523988000 1524009600 12120 54.75 17.53 384 1 242.92 80.7 25.13 NA NA 25
 1 1523988000 1524009600 12120 54.75 17.53 334 1 235.29 73.48 30.59 235.3 230.3 NA
 1 1523988000 1524009600 12120 54.75 17.53 320 1 233.15 71.45 32.17 233.1 231.7 NA
 1 1523988000 1524009600 12120 54.75 17.53 300 1 230.09 68.56 34.44 229.3 225.6 32
 1 1523988000 1524009600 12120 54.75 17.53 297 1 229.56 69.01 34.86 228.9 224.2 NA
 1 1523988000 1524009600 12120 54.75 17.53 289 1 228.13 70.22 36.01 227.7 215.7 NA
 1 1523988000 1524009600 12120 54.75 17.53 279 1 226.35 71.73 37.44 226.3 221.7 NA
 1 1523988000 1524009600 12120 54.75 17.53 250 1 221.17 76.1 41.64 221.3 215.3 45
 1 1523988000 1524009600 12120 54.75 17.53 228 1 217.87 66.34 37.48 217.1 212.1 NA
 1 1523988000 1524009600 12120 54.75 17.53 223 1 217.12 64.12 36.53 NA NA 47
 1 1523988000 1524009600 12120 54.75 17.53 216 1 216.07 61.02 35.21 214.7 206.7 NA
 1 1523988000 1524009600 12120 54.75 17.53 201 1 213.82 54.36 32.38 NA NA 27
 1 1523988000 1524009600 12120 54.75 17.53 200 1 213.67 53.92 32.19 213.5 199.5 26
 1 1523988000 1524009600 12120 54.75 17.53 198 1 213.68 52.26 31.69 213.3 199.3 NA
 1 1523988000 1524009600 12120 54.75 17.53 184 1 213.69 40.67 28.18 NA NA 23
 1 1523988000 1524009600 12120 54.75 17.53 176 1 213.7 34.04 26.22 NA NA 26
 1 1523988000 1524009600 12120 54.75 17.53 175 1 213.7 33.22 25.97 209.5 198.5 27
 1 1523988000 1524009600 12120 54.75 17.53 171 1 213.7 29.9 25 NA NA 27
 1 1523988000 1524009600 12120 54.75 17.53 160 1 213.71 20.8 22.38 214.9 190.9 NA
 1 1523988000 1524009600 12120 54.75 17.53 159 1 213.71 19.97 22.15 NA NA 17
 1 1523988000 1524009600 12120 54.75 17.53 150 1 213.72 12.52 20.09 214.1 190.1 14
 1 1523988000 1524009600 12120 54.75 17.53 149 1 213.72 12.34 19.85 NA NA 13
 1 1523988000 1524009600 12120 54.75 17.53 148 1 213.71 12.17 19.62 NA NA 12
 1 1523988000 1524009600 12120 54.75 17.53 143 1 213.68 11.3 18.46 NA NA 14
 1 1523988000 1524009600 12120 54.75 17.53 133 1 213.62 9.57 16.15 NA NA 12
 1 1523988000 1524009600 12120 54.75 17.53 128 1 213.59 8.7 15 NA NA 9
 1 1523988000 1524009600 12120 54.75 17.53 120 1 213.54 7.32 13.15 NA NA 9
 1 1523988000 1524009600 12120 54.75 17.53 116 1 213.51 6.62 12.23 NA NA 11
 1 1523988000 1524009600 12120 54.75 17.53 104 1 213.44 4.54 9.48 NA NA 7
 1 1523988000 1524009600 12120 54.75 17.53 100 1 213.41 3.85 8.56 214.1 187.1 11
 1 1523988000 1524009600 12120 54.75 17.53 70 1 211.45 3.48 5.44 211.9 184.9 8
 1 1523988000 1524009600 12120 54.75 17.53 50 1 210.15 3.23 4.49 210.9 183.9 7
 1 1523988000 1524009600 26063 59.95 30.7 1000 53.2 278.1 99.16 3.03 279.6 278.6 4
 1 1523988000 1524009600 26063 59.95 30.7 962 53.2 279.23 96.7 4.51 278.2 276.5 NA
 1 1523988000 1524009600 26063 59.95 30.7 958 53.2 279.35 96.44 4.84 NA NA 8
 1 1523988000 1524009600 26063 59.95 30.7 954 53.2 279.47 96.18 5.18 281.2 279.7 NA
 1 1523988000 1524009600 26063 59.95 30.7 936 53.2 280.01 95.02 6.82 NA NA 8
 1 1523988000 1524009600 26063 59.95 30.7 925 53.2 280.34 94.31 7.87 280.6 279.5 8
 1 1523988000 1524009600 26063 59.95 30.7 889 53.2 278.25 96.83 6.11 NA NA 7
 1 1523988000 1524009600 26063 59.95 30.7 850 53.2 275.99 99.56 5.05 276.2 274.4 4
 1 1523988000 1524009600 26063 59.95 30.7 843 53.2 275.57 99.62 5.15 NA NA 4
 1 1523988000 1524009600 26063 59.95 30.7 826 53.2 274.56 99.77 5.39 275.4 273.1 NA
 1 1523988000 1524009600 26063 59.95 30.7 816 53.2 273.97 99.85 5.54 273.2 270.9 NA
 1 1523988000 1524009600 26063 59.95 30.7 760 53.2 271.11 99.49 6.64 NA NA 6
 1 1523988000 1524009600 26063 59.95 30.7 758 53.2 271.01 99.47 6.68 271.9 270.1 NA
 1 1523988000 1524009600 26063 59.95 30.7 740 53.2 270.15 99.24 7.07 NA NA 4
