# COMMAND: Rscript --vanilla /metfark/config/splus/synop /lustre/storeA/project/nwp/fark/2018/04/26/syno_002d.table /lustre/storeA/project/nwp/fark/2018/04/26/syno_002d/
#
# TYPE:synop
#
# ATTRIBUTES:25
# _n:4
# title_string1:Mean Sea Level Pressure
# title_string2:Temperature 2m
# title_string3:Relative Humidity 2m
# title_string4:Wind Speed 10m
# min1:-999999
# max1:+999999
# min2:-999999
# max2:+999999
# min3:-999999
# max3:+999999
# min4:-999999
# max4:+999999
# axis_string1:MSLP (hPa)
# axis_string2:T2m (K)
# axis_string3:Rh2m (%)
# axis_string4:FF10m (m/s)
# file_string1:mslp
# file_string2:t2m
# file_string3:rh2m
# file_string4:ff10m
# Orientation:landscape
# Format:Jpeg
# Suffix:.jpg
# Version:1.0
#
# LEGENDS:2
# 1:ECMWF
# 2:MEPS 2.5km
#
# COLUMNS:15
# set:id
# cycle_epoch:round(time_ana,0.01)
# time_epoch:round(time_trg,0.01)
# obs_id:obs_sta
# lat_deg:round(lat,0.001)
# lon_deg:round(lon,0.001)
# altitude_meter:round(geopot/9.81,0.1)
# model_variable1:round(pres/100.0,0.01)
# model_variable2:round(t2m,0.01)
# model_variable3:round(rh*100,0.01)
# model_variable4:round(sqrt((wind_x*wind_x) + (wind_y*wind_y)),0.01)
# obs_variable1:round(obs_pres/100.0,0.01)
# obs_variable2:round(obs_t2m,0.01)
# obs_variable3:round(obs_rh,0.01)
# obs_variable4:round(obs_wspd,0.01)
#
# Data table
 set cycle_epoch time_epoch obs_id lat_deg lon_deg altitude_meter model_variable1 model_variable2 model_variable3 model_variable4 obs_variable1 obs_variable2 obs_variable3 obs_variable4
 2 1524528000 1524679200 1020 67.822 27.746 260.2 991 275.33 96.95 4.39 NA 276.65 85 2.7
 2 1524528000 1524679200 1020 68.415 27.413 319.6 990.45 274.53 99.68 2.09 NA 275.25 97 NA
 2 1524528000 1524679200 1020 68.434 27.444 336.9 990.43 274.44 99.82 2.5 990.1 274.35 100 7.1
 2 1524528000 1524679200 1020 68.478 28.301 183.5 990.68 275.68 95.59 2.26 990.2 275.75 93 3.9
 2 1524528000 1524679200 1020 68.603 23.576 393 989.62 273.5 99.93 1.82 989.4 275.35 80 1.2
 2 1524528000 1524679200 1020 68.903 25.736 234.9 989.61 274.94 92.15 1.57 989.8 274.75 92 1.5
 2 1524528000 1524679200 1020 70.082 27.897 112.2 989.36 275 92.26 2 989.8 275.75 80 .8
 2 1524528000 1524679200 1020 69.072 27.493 128.6 990 274.91 92.02 1.81 NA 274.85 92 1.6
 2 1524528000 1524679200 1020 69.049 27.757 121.5 990.04 274.32 86.32 2.92 989.7 274.05 97 3.1
 2 1524528000 1524679200 1020 61.145 21.303 -.1 996.36 275.2 94.01 3.01 995.5 276.45 94 3
 2 1524528000 1524679200 1020 61.253 22.346 45.1 995.87 278.26 85.3 1.8 994.8 279.75 76 3
 2 1524528000 1524679200 1020 61.466 23.747 100.1 995.19 278.04 94.38 2.25 994.2 280.35 86 NA
 2 1524528000 1524679200 1020 61.265 25.52 84.9 995.2 276.95 96.15 1.96 994.5 279.85 91 1.1
 2 1524528000 1524679200 1020 61.217 25.133 148.8 995.25 277.66 99.04 1.4 995.1 278.55 98 2.3
 2 1524528000 1524679200 1020 61.039 28.564 47.8 995.53 277.13 98.7 2.69 995.7 278.55 96 3.8
 2 1524528000 1524679200 1020 61.058 28.209 82.1 995.53 277.19 97.91 2.44 995.5 278.85 95 1.1
 2 1524528000 1524679200 1020 61.445 29.461 72.2 994.93 276.96 100 1.75 995.5 279.35 98 1.6
 2 1524528000 1524679200 1020 62.334 21.191 .3 994.67 275.92 86.61 6.24 994 275.55 94 6
 2 1524528000 1524679200 1020 62.203 21.17 .1 994.91 275.29 89.07 6.09 994.3 276.15 91 6.5
 2 1524528000 1524679200 1020 61.839 22.464 117.1 995.2 277.5 84.59 1.64 994.3 278.95 85 2.2
 2 1524528000 1524679200 1020 62.328 23.542 147.3 993.99 278.22 85.38 2.2 NA 277.95 98 2.7
 2 1524528000 1524679200 1020 61.518 23.754 96.6 995.15 277.71 91.62 2.23 994.3 279.05 87 5.3
 2 1524528000 1524679200 1020 61.704 25.505 86.9 994.73 275.15 91.76 2.15 NA 278.85 NA 2.5
 2 1524528000 1524679200 1020 61.892 27.885 91.4 994.66 276.22 97.88 .98 994.9 279.45 85 2
 2 1524528000 1524679200 1020 62.322 27.908 82.5 994.39 276.41 97.79 .98 994.3 278.45 99 1.7
 2 1524528000 1524679200 1020 62.063 28.566 65.1 994.56 275.16 92.88 1.97 994.9 275.85 90 2.6
 2 1524528000 1524679200 1020 61.802 29.315 70.7 994.78 275.98 97.57 1.48 995.1 277.25 93 NA
 2 1524528000 1524679200 1020 62.934 21.185 1.1 993.55 277.76 82.73 6.03 993.1 276.15 89 5.5
 2 1524528000 1524679200 1020 62.978 20.74 -.3 993.59 276.84 84.34 7.73 992.9 277.45 84 7.3
 2 1524528000 1524679200 1020 62.938 22.489 40.6 993.31 278.79 81.72 2.77 992.9 280.15 76 2.1
 2 1524528000 1524679200 1020 63.446 24.444 166.6 992.59 277.77 98.07 1.85 NA 278.15 97 1.2
 2 1524528000 1524679200 1020 63.089 24.261 188.6 992.98 277.51 98.29 1.55 992.8 277.45 95 NA
 2 1524528000 1524679200 1020 63.143 27.313 83.7 993.58 275.69 97.62 1.54 993.5 278.05 89 1.2
 2 1524528000 1524679200 1020 62.799 27.905 78.3 994.1 275.69 96.04 1.77 993.7 276.85 99 2.4
 2 1524528000 1524679200 1020 63.232 29.234 123.5 994.24 275.52 98.95 1.09 NA 277.45 93 1.4
 2 1524528000 1524679200 1020 62.546 29.668 62.3 994.78 274.41 90.9 2.1 994.9 275.25 100 4.7
 2 1524528000 1524679200 1020 62.602 29.724 70.7 994.8 274.95 93.4 1.01 995.1 277.25 86 NA
 2 1524528000 1524679200 1020 63.321 30.046 99.8 994.54 275.79 97.38 1.32 NA 277.05 99 0
 2 1524528000 1524679200 1020 63.736 25.706 157.8 992.39 277.79 97.34 1.88 993 277.45 100 0
 2 1524528000 1524679200 1020 60.112 21.698 1.6 996.93 276.2 94.33 1.8 996.1 276.25 100 1.7
 2 1524528000 1524679200 1020 60.387 22.552 10.3 996.72 277.21 89.91 2.38 996 277.85 91 NA
 2 1524528000 1524679200 1020 59.869 22.193 .2 997.1 276.53 94.35 4.27 NA 276.85 96 3.6
 2 1524528000 1524679200 1020 59.809 22.912 .3 997.32 276.14 95 5.42 996.6 276.95 96 5.2
 2 1524528000 1524679200 1020 60.378 22.096 -.3 996.78 277.04 89.79 2.46 995.9 278.05 92 5.2
 2 1524528000 1524679200 1020 60.171 22.758 28.2 996.9 277.85 88.65 1.85 NA 278.05 88 1.9
 2 1524528000 1524679200 1020 60.419 24.399 67.6 996.52 278.46 87.32 2.97 995.5 280.25 82 2
 2 1524528000 1524679200 1020 59.92 24.35 .3 997.46 276.09 95.25 6.98 NA 277.15 93 5.4
 2 1524528000 1524679200 1020 59.949 24.926 .1 997.47 275.86 95.37 7.16 996.7 277.15 98 7.4
 2 1524528000 1524679200 1020 60.647 23.806 118.2 996.12 278.17 92.83 2.31 NA 278.65 87 3.4
 2 1524528000 1524679200 1020 60.509 24.654 105.3 996.32 278.07 94.52 2.76 996 278.75 86 NA
 2 1524528000 1524679200 1020 60.891 26.929 74.2 995.65 277.52 98.89 1.4 995.4 279.85 90 NA
 2 1524528000 1524679200 1020 60.527 27.673 14.1 996.27 276.12 96.86 3.06 NA 276.35 100 3.4
 2 1524528000 1524679200 1020 61.198 28.473 68.8 995.32 274.84 95.6 4.01 995.5 276.05 99 4.7
 2 1524528000 1524679200 1020 62.51 24.808 218.3 993.66 277.43 98.9 1.59 993.8 276.65 96 1.1
 2 1524528000 1524679200 1020 60.628 25.193 73 995.97 278.44 97.39 2.01 995.1 279.65 81 2.4
 2 1524528000 1524679200 1020 60.116 20.298 2.9 997.06 276.97 88.58 1.27 995.8 278.75 89 1.5
 2 1524528000 1524679200 1020 60.291 24.568 80.6 996.67 278.15 89.17 2.57 995.9 279.05 91 2.2
 2 1524528000 1524679200 1020 60.178 24.787 11.9 996.91 277.84 86.29 3.75 996.2 279.45 82 3.6
 2 1524528000 1524679200 1020 60.304 25.549 7 996.62 277.53 87.12 4.79 NA 277.85 93 3.2
 2 1524528000 1524679200 1020 59.844 23.248 -.1 997.34 275.98 95.62 4.79 NA 277.55 94 NA
 2 1524528000 1524679200 1020 60.374 23.113 21.3 996.66 278.89 84.46 2.63 NA 279.75 78 NA
 2 1524528000 1524679200 1020 60.244 24.05 56.8 996.85 278.1 86.34 2.79 NA 279.65 80 NA
 2 1524528000 1524679200 1020 60.596 24.803 100.7 996.09 278.39 96.87 2.67 995.4 280.25 77 NA
 2 1524528000 1524679200 1020 61.115 24.324 88.5 995.43 278.34 95.66 2.79 NA 280.15 81 NA
 2 1524528000 1524679200 1020 61.054 25.038 149 995.46 277.87 97.97 2.5 NA 279.65 84 NA
 2 1524528000 1524679200 1020 60.696 26.811 33.4 995.84 278.6 97.01 2.2 NA 278.95 97 NA
 2 1524528000 1524679200 1020 61.2 26.05 100.5 995.25 277.57 97.19 1.77 NA 279.85 98 NA
 2 1524528000 1524679200 1020 62.183 22.8 161.3 994.61 277.31 83.86 1.89 NA 278.85 83 NA
 2 1524528000 1524679200 1020 61.846 24.287 168.4 994.51 277.77 97.77 2.26 NA 279.95 79 NA
 2 1524528000 1524679200 1020 61.86 24.815 133.5 994.38 277.85 95.73 1.92 NA 279.45 85 NA
 2 1524528000 1524679200 1020 61.879 26.095 138 994.59 277.04 99.13 1.6 NA 278.35 98 NA
 2 1524528000 1524679200 1020 62.235 30.347 112.2 995.18 275.74 99.31 1.27 NA 277.95 100 NA
 2 1524528000 1524679200 1020 62.922 26.425 130.7 993.53 276.61 98.35 1.49 NA 277.95 96 NA
 2 1524528000 1524679200 1020 64.143 25.423 115.1 991.87 278.33 97.39 1.89 NA 276.45 97 NA
 2 1524528000 1524679200 1020 63.667 28.829 113 993.84 275.43 99.02 1.4 NA 277.45 94 NA
 2 1524528000 1524679200 1020 64.664 28.057 308.1 992.92 274.8 100 2.16 NA 276.15 98 1.3
 2 1524528000 1524679200 1020 66.37 29.312 238.6 992.49 275.92 93.46 1.54 NA 275.95 99 NA
 2 1524528000 1524679200 1020 66.32 29.4 278 992.62 275.48 95.07 1.98 NA 275.75 98 2.7
 2 1524528000 1524679200 1020 66.53 24.65 105.2 990.59 274.32 100 .96 NA 276.05 94 NA
 2 1524528000 1524679200 1020 67.652 24.902 183.3 990.24 274.65 98.22 1.88 NA 275.75 96 .8
 2 1524528000 1524679200 1020 67.749 29.611 349.2 991.51 275.72 88.59 3.77 NA 276.55 79 NA
 2 1524528000 1524679200 1020 69.043 20.851 622.4 989.06 272.46 97.83 1.8 NA 270.95 99 NA
 2 1524528000 1524679200 1020 69.141 27.266 159.4 989.86 275.1 92.22 2.02 NA 275.15 94 NA
 2 1524528000 1524679200 1020 69.582 28.894 115.5 990 274.72 94.65 2.35 NA 274.95 94 1.4
 2 1524528000 1524679200 1020 69.757 27.012 160.8 989.36 275.17 93.08 1.73 NA 275.55 84 NA
 2 1524528000 1524679200 1020 61.522 28.185 84.8 995 275.15 96.49 1.35 NA 279.15 92 1.9
 2 1524528000 1524679200 1020 61.501 23.765 96.2 995.16 278.13 92.17 2.2 NA 280.35 82 NA
 2 1524528000 1524679200 1020 67.997 24.21 330.2 989.91 274.07 95.36 2.45 NA 275.35 88 .7
 2 1524528000 1524679200 1020 66.171 29.136 324.5 992.62 275.1 95.64 2.64 992.7 276.15 93 NA
 2 1524528000 1524679200 1020 60.125 19.904 10.1 997.06 280.12 81.42 1.69 995.6 278.85 84 0
 2 1524528000 1524679200 1020 59.821 23.573 .4 997.48 276.06 95.67 5.77 996.6 276.95 96 5.5
 2 1524528000 1524679200 1020 60.464 23.65 111.7 996.52 278.04 91.45 1.92 996 279.15 84 3
 2 1524528000 1524679200 1020 60.105 24.975 .1 997.16 275.97 94.21 7.69 996.7 277.15 94 6.8
 2 1524528000 1524679200 1020 60.203 24.961 19.7 996.83 277.53 86.85 4.14 996.1 278.75 88 4.7
 2 1524528000 1524679200 1020 60.392 25.607 25.1 996.38 277.84 90.85 2.99 995.7 278.65 92 3.1
 2 1524528000 1524679200 1020 60.898 26.949 78.2 995.64 277.44 99 1.4 994.8 280.05 90 3.1
 2 1524528000 1524679200 1020 61.63 21.376 .2 995.82 275.79 89.77 3.65 994.9 276.25 95 4.3
 2 1524528000 1524679200 1020 61.855 24.805 134.1 994.38 277.85 95.74 1.99 994 279.35 85 1
 2 1524528000 1524679200 1020 61.946 28.931 97.8 994.68 276.54 98.73 1.47 994.8 280.35 80 1.5
 2 1524528000 1524679200 1020 62.66 29.612 108.8 994.78 274.71 98.16 1.22 994.7 277.45 92 2.6
 2 1524528000 1524679200 1020 63.951 22.845 0 991.68 277.83 86.45 6.41 991.2 277.25 79 7.8
 2 1524528000 1524679200 1020 63.721 23.139 24.5 992.11 279.34 79.93 2.26 991.8 279.95 64 2.1
 2 1524528000 1524679200 1020 63.821 24.163 99.3 992.12 278.45 94.18 1.85 992.1 278.25 97 2.9
 2 1524528000 1524679200 1020 63.841 27.221 191.5 993.04 275.56 99.98 1.65 993.5 277.15 91 2.3
 2 1524528000 1524679200 1020 65.02 24.728 11.3 991.24 274.06 99.64 2.94 NA 277.15 86 2.8
 2 1524528000 1524679200 1020 64.666 24.407 3 991.39 275.69 96.74 2.88 991.5 279.05 76 5.7
 2 1524528000 1524679200 1020 65.78 24.579 20.7 990.81 273.69 99.4 1.42 990.6 274.85 95 2.1
 2 1524528000 1524679200 1020 65.977 26.368 159 991.01 276.3 98.74 2.25 990.9 277.25 94 1.8
 2 1524528000 1524679200 1020 65.993 29.227 269.5 992.85 274.92 94.13 1.98 992.8 276.05 93 2.6
 2 1524528000 1524679200 1020 67.693 24.855 189.8 990.2 274.57 97.76 1.56 990 276.05 97 2.1
 2 1524528000 1524679200 1020 67.987 24.243 316.8 989.92 274.16 95.01 2.26 990 274.75 94 1
 2 1524528000 1524679200 1020 68.084 27.185 261.4 990.64 274.92 98.4 3.16 990.4 275.45 100 1.5
 2 1524528000 1524682800 1020 59.779 21.375 0 997.32 276.45 92.64 4.3 996.4 276.85 96 3.4
 2 1524528000 1524682800 1020 60.178 19.987 8.4 997.36 277.6 94.63 .68 996.3 278.95 83 .7
 2 1524528000 1524682800 1020 60.454 22.179 10.7 996.89 277.97 85.98 1.57 996 278.55 87 2
 2 1524528000 1524682800 1020 60.175 24.945 13.4 996.97 276.72 90.78 3.75 996.3 278.65 84 2.6
 2 1524528000 1524682800 1020 60.722 21.027 -.5 996.93 275.52 94.89 2.61 995.8 276.35 94 1.7
 2 1524528000 1524682800 1020 61.479 21.783 12.5 996.22 275.54 89.71 1.71 995.3 276.05 92 1.5
 2 1524528000 1524682800 1020 60.999 24.492 101.5 995.75 278.19 95.41 1.9 995 280.25 82 4.1
 2 1524528000 1524682800 1020 62.413 22.184 109.2 994.72 277 83.9 2.64 994.1 277.85 82 3.2
 2 1524528000 1524682800 1020 62.398 25.671 136.5 993.94 277.3 97.46 1.71 994.1 277.25 94 .9
 2 1524528000 1524682800 1020 63.099 21.64 6.4 993.47 278.3 80.37 3.38 993.1 277.55 77 3.5
 2 1524528000 1524682800 1020 62.535 24.217 174.5 994 276.49 98.77 1.29 994 276.75 98 0
 2 1524528000 1524682800 1020 63.082 25.859 108.8 993.29 276.1 96.2 1.18 993.2 277.45 95 2
 2 1524528000 1524682800 1020 62.893 27.633 104.4 993.96 276.09 98.64 1.67 993.4 278.15 97 1.3
 2 1524528000 1524682800 1020 63.378 28.662 160.4 993.88 275.48 99.9 1.65 994.3 276.25 97 0
 2 1524528000 1524682800 1020 62.77 30.975 139.9 995.19 274.68 99.96 1.2 995.4 276.65 98 2.5
 2 1524528000 1524682800 1020 63.844 23.125 10.5 992.04 278.76 78.23 2.51 991.8 280.15 68 NA
 2 1524528000 1524682800 1020 64.05 24.725 75.2 992.03 277.2 98.32 1.46 992.4 276.75 97 1.4
 2 1524528000 1524682800 1020 64.937 25.373 7.5 991.46 275.77 96.26 1.94 991.5 275.75 100 1.5
 2 1524528000 1524682800 1020 65.4 26.963 122.1 991.72 275.55 98.26 2.13 992.4 276.85 95 1.6
 2 1524528000 1524682800 1020 64.931 28.747 222.5 993.09 274.88 99.84 1.55 993.1 276.55 90 1.3
 2 1524528000 1524682800 1020 65.847 24.174 10.9 990.79 272.98 99.19 1.22 990.8 273.75 99 1.9
 2 1524528000 1524682800 1020 66.773 23.963 74.1 990.54 274.49 99.09 1.36 990.3 276.05 92 1.8
 2 1524528000 1524682800 1020 66.562 25.838 168.7 990.85 274.97 99.01 1.9 NA 275.55 98 NA
 2 1524528000 1524682800 1020 67.367 26.629 194.7 990.88 274.92 99.69 1.37 990.7 276.15 95 1.5
 2 1524528000 1524682800 1020 66.716 27.159 214.4 991.11 275.23 99.04 2.03 991.3 275.65 98 1
 2 1524528000 1524682800 1020 66.834 28.674 206.6 991.81 275.73 94.99 1.81 991.6 276.75 84 3.5
 2 1524528000 1524682800 1020 69.049 20.791 567.6 989.6 272.26 95.97 1.1 990.1 274.35 89 1.8
 2 1524528000 1524682800 1020 69.756 27.007 154.8 989.75 274.62 95.92 1.73 990.3 275.25 85 2.2
 2 1524528000 1524682800 1020 68.849 28.299 144.3 990.62 275.24 96.6 1.52 990.3 274.85 99 0
 2 1524528000 1524682800 1020 64.217 27.752 157.3 992.9 275.56 98.63 1.52 993.2 277.35 91 1.2
 2 1524528000 1524682800 1020 59.959 19.954 .1 997.39 277.41 87.19 2.39 996.4 277.25 93 4.8
 2 1524528000 1524682800 1020 60.301 19.131 0 997.16 279.23 76.39 2.93 996.2 278.65 83 4.2
 2 1524528000 1524682800 1020 59.505 20.347 0 998.02 277.25 91.18 3.62 996 277.95 90 NA
 2 1524528000 1524682800 1020 60.258 20.747 4.4 997.21 275.68 93.88 .2 996.3 276.65 89 2.2
 2 1524528000 1524682800 1020 59.774 22.949 .2 997.41 276.06 95.3 4.94 996.8 276.45 97 6.7
 2 1524528000 1524682800 1020 60.327 24.957 53.1 996.73 277.9 88.4 3.45 996.2 278.65 88 4.2
 2 1524528000 1524682800 1020 59.931 24.014 .2 997.31 275.89 96.14 5.37 996.5 277.15 95 4
 2 1524528000 1524682800 1020 59.985 25.599 -.1 997.44 276.04 94.68 7.47 996.5 278.25 89 8.9
 2 1524528000 1524682800 1020 60.204 25.625 .5 996.89 276.06 93.98 8.48 996.2 276.65 95 7.8
 2 1524528000 1524682800 1020 60.375 26.959 -.3 996.58 275.49 92.86 8.56 996.3 276.75 99 5.8
 2 1524528000 1524682800 1020 60.275 26.445 -.3 996.75 276.2 92.58 9 996.5 276.75 100 6
 2 1524528000 1524682800 1020 60.287 27.185 0 996.82 275.15 94.07 8.15 996.2 277.05 96 7.3
 2 1524528000 1524682800 1020 60.814 23.498 114.4 996.22 278.06 93.17 2.31 995.6 279.15 88 2.9
 2 1524528000 1524682800 1020 61.418 23.618 113.6 995.61 276.15 97.1 1.91 994.8 278.75 91 1.5
 2 1524528000 1524682800 1020 60.962 25.631 83.1 995.6 277.98 96.55 2.09 995.2 279.45 95 0
 2 1524528000 1524682800 1020 61.044 28.151 85.2 995.54 276.99 98.76 2.06 995.5 278.25 96 2.1
 2 1524528000 1524682800 1020 61.689 27.202 117.9 994.94 276.38 99.39 1.02 994.7 279.35 92 1.3
 2 1524528000 1524682800 1020 63.435 21.069 .1 993.03 276.57 83.5 6.81 992.4 276.45 87 5.5
 2 1524528000 1524682800 1020 63.12 23.044 44.2 993.28 277.75 86.81 2.43 992.7 278.65 77 2.4
 2 1524528000 1524682800 1020 63.008 27.799 86.4 993.9 275.25 97.1 2.33 993.9 277.95 98 2.1
 2 1524528000 1524682800 1020 63.751 22.523 .1 992.13 277.47 87.01 5.53 991.7 275.55 87 NA
 2 1524528000 1524682800 1020 64.331 23.446 0 991.28 277.31 90.69 5.87 991.4 275.05 90 5.8
 2 1524528000 1524682800 1020 64.283 27.671 135.4 992.79 275.58 99.37 2.22 993.2 277.15 91 1.5
 2 1524528000 1524682800 1020 65.385 24.096 -.6 990.87 272.49 100 1.87 990.5 274.15 96 4.7
 2 1524528000 1524682800 1020 65.04 24.561 1.4 991.11 274.33 99.09 3.14 991.2 275.25 90 6.7
 2 1524528000 1524682800 1020 65.673 24.515 .4 990.97 272.37 99.29 1.39 991 274.95 94 4.2
 2 1524528000 1524682800 1020 68.613 27.419 155.7 990.56 274.83 98.02 1.53 990.4 275.35 100 0
 2 1524528000 1524682800 1020 63.142 31.044 197.6 995 274.69 100 1.31 994.9 276.05 100 2.2
 2 1524528000 1524682800 1020 64.112 28.336 155.6 993.23 274.84 98.93 1.39 993.9 276.25 93 2
 2 1524528000 1524682800 1020 64.298 30.171 197.7 993.99 274.52 99.9 1.71 994.4 276.15 97 1.2
 2 1524528000 1524682800 1020 64.612 23.897 0 991.1 275.79 91.48 5.31 990.8 276.25 86 7.2
 2 1524528000 1524682800 1020 64.684 25.089 50.3 991.6 275.76 96.91 .98 991.6 277.45 90 1.9
 2 1524528000 1524682800 1020 64.501 26.424 116.9 992 276.71 98.46 2.09 992.5 276.15 95 2.3
 2 1524528000 1524682800 1020 65.575 28.218 204.7 992.37 275.54 98.25 1.74 NA 276.55 96 1.8
 2 1524528000 1524682800 1020 66.166 29.152 336.5 992.57 274.56 99.24 2.41 NA 275.15 96 7.1
 2 1524528000 1524682800 1020 66.498 25.709 100.8 990.82 275.53 96.72 1.48 990.7 277.05 94 0
 2 1524528000 1524682800 1020 66.579 26.011 117.6 990.87 275.24 97.77 1.31 990.9 276.15 99 0
 2 1524528000 1524682800 1020 67.286 28.177 187.6 991.35 275.81 97.2 1.71 NA 276.95 82 1.5
 2 1524528000 1524682800 1020 67.022 27.218 248.8 990.98 275.19 99.59 2.39 990.7 274.85 98 NA
 2 1524528000 1524682800 1020 67.162 29.178 252.9 991.92 275.71 96.62 1.75 992 277.25 80 1
 2 1524528000 1524682800 1020 68.063 24.033 493.6 990.19 272.92 99.95 2.78 991 271.85 99 3.6
 2 1524528000 1524682800 1020 67.973 24.116 402.1 990.25 273.3 99.68 2.33 989.8 273.45 100 3.4
 2 1524528000 1524682800 1020 68 24.24 304.4 990.21 273.92 97.13 1.75 990.4 274.35 97 1.7
 2 1524528000 1524682800 1020 68.17 25.783 275.2 990.46 273.95 99.15 1.02 NA 274.65 100 0
 2 1524528000 1524682800 1020 67.822 27.746 260.2 991.07 274.91 98.28 2.74 NA 276.05 90 2.6
 2 1524528000 1524682800 1020 68.415 27.413 319.6 990.7 274.29 99.99 2.18 NA 275.25 98 NA
 2 1524528000 1524682800 1020 68.434 27.444 336.9 990.69 274.2 100 2.44 990.2 274.35 100 6
 2 1524528000 1524682800 1020 68.478 28.301 183.5 990.96 275.06 97.45 1.54 990.4 275.65 95 2.7
 2 1524528000 1524682800 1020 68.603 23.576 393 989.87 273.42 99.95 1.88 989.8 274.75 85 .6
 2 1524528000 1524682800 1020 68.903 25.736 234.9 989.91 274.55 92.86 1.48 990.2 274.15 95 1.6
 2 1524528000 1524682800 1020 70.082 27.897 112.2 989.73 274.43 94.85 2.02 990.2 275.15 83 0
 2 1524528000 1524682800 1020 69.072 27.493 128.6 990.29 274.45 91.75 1.53 NA 274.15 94 1.3
 2 1524528000 1524682800 1020 69.049 27.757 121.5 990.35 274.27 86.32 2.18 990 273.95 97 2.5
 2 1524528000 1524682800 1020 61.145 21.303 -.1 996.61 275.26 93.44 3.24 995.8 276.05 95 5.6
 2 1524528000 1524682800 1020 61.253 22.346 45.1 996.23 276.46 90.78 2.04 995.2 278.85 81 2.3
 2 1524528000 1524682800 1020 61.466 23.747 100.1 995.48 276.68 95.76 2.08 994.5 279.45 89 NA
 2 1524528000 1524682800 1020 61.265 25.52 84.9 995.18 276.75 96.59 2.02 994.9 276.65 95 .7
 2 1524528000 1524682800 1020 61.217 25.133 148.8 995.32 277.65 98.23 2.18 995.5 276.55 99 1.6
 2 1524528000 1524682800 1020 61.039 28.564 47.8 995.56 277.01 99.11 2.09 995.9 278.25 96 2.6
 2 1524528000 1524682800 1020 61.058 28.209 82.1 995.52 277.21 97.71 2.24 995.6 278.25 98 1.4
 2 1524528000 1524682800 1020 61.445 29.461 72.2 994.95 276.77 100 1.66 995.6 278.95 99 1.5
 2 1524528000 1524682800 1020 62.334 21.191 .3 994.94 275.88 86.81 5.7 994.4 274.85 94 1.6
 2 1524528000 1524682800 1020 62.203 21.17 .1 995.17 275.36 88.38 5.88 994.5 276.45 84 5.3
 2 1524528000 1524682800 1020 61.839 22.464 117.1 995.6 275.66 92.65 1.88 994.7 277.05 93 2.2
 2 1524528000 1524682800 1020 62.328 23.542 147.3 994.52 276.34 90.03 1.93 NA 276.55 99 2.5
 2 1524528000 1524682800 1020 61.518 23.754 96.6 995.42 276.59 92.87 2.55 994.4 278.75 90 4.8
 2 1524528000 1524682800 1020 61.704 25.505 86.9 994.67 275.17 91.63 1.8 NA 277.25 100 1.5
 2 1524528000 1524682800 1020 61.892 27.885 91.4 994.72 276.01 97.56 1.53 994.9 278.85 90 2.1
 2 1524528000 1524682800 1020 62.322 27.908 82.5 994.39 276.06 97.89 1.13 994.2 277.85 100 2
 2 1524528000 1524682800 1020 62.063 28.566 65.1 994.54 275.35 95.27 2.07 994.9 275.65 92 3.3
 2 1524528000 1524682800 1020 61.802 29.315 70.7 994.73 275.56 98.37 1.15 995.2 277.05 94 NA
 2 1524528000 1524682800 1020 62.934 21.185 1.1 993.86 277.69 82.7 6.1 993.5 276.05 87 2.7
 2 1524528000 1524682800 1020 62.978 20.74 -.3 993.95 277.04 82.91 8.07 993.4 276.75 89 5.5
 2 1524528000 1524682800 1020 62.938 22.489 40.6 993.62 277.89 84 2.88 993.3 278.35 78 2.2
 2 1524528000 1524682800 1020 63.446 24.444 166.6 992.83 276.6 98.34 1.74 NA 276.55 100 1.1
 2 1524528000 1524682800 1020 63.089 24.261 188.6 993.32 276.41 98.74 1.56 993 276.95 95 NA
 2 1524528000 1524682800 1020 63.143 27.313 83.7 993.68 275.36 97.87 1.4 993.4 277.85 94 .9
 2 1524528000 1524682800 1020 62.799 27.905 78.3 994.08 275.51 96.24 1.95 993.7 277.55 98 3.5
 2 1524528000 1524682800 1020 63.232 29.234 123.5 994.21 275.35 99.06 1.3 NA 276.55 96 .7
 2 1524528000 1524682800 1020 62.546 29.668 62.3 994.72 274.33 90.98 1.8 995 274.85 100 4.3
 2 1524528000 1524682800 1020 62.602 29.724 70.7 994.74 274.86 94.06 .8 995.3 276.85 91 NA
 2 1524528000 1524682800 1020 63.321 30.046 99.8 994.48 275.55 98.08 1.31 NA 276.65 100 0
 2 1524528000 1524682800 1020 63.736 25.706 157.8 992.54 277.18 98.43 1.73 992.9 276.05 100 1.7
 2 1524528000 1524682800 1020 60.112 21.698 1.6 997.15 275.51 96.31 1.45 996.2 275.65 100 1.8
 2 1524528000 1524682800 1020 60.387 22.552 10.3 996.86 276.6 92.97 1.69 996.2 277.35 93 NA
 2 1524528000 1524682800 1020 59.869 22.193 .2 997.22 276.37 94.44 3.78 NA 276.45 97 3.4
 2 1524528000 1524682800 1020 59.809 22.912 .3 997.35 276.06 95.28 5.09 996.7 276.65 97 5.7
 2 1524528000 1524682800 1020 60.378 22.096 -.3 996.95 276.36 91.91 2.16 995.9 277.65 94 4.3
 2 1524528000 1524682800 1020 60.171 22.758 28.2 996.99 277 92.51 1.79 NA 277.25 92 1.4
 2 1524528000 1524682800 1020 60.419 24.399 67.6 996.56 277.77 89.23 2.57 995.9 279.65 85 1.7
